tweetid;user;content;date;lang;sentiment/polarity/value
8.09E+17;599653674;Tengamos un día lleno de magia y lindos momentos;Wed Dec 14 10:55:18 +0000 2016;es;1
8.10E+17;330480478;Que lindo día el de hoy;Sat Dec 17 01:59:01 +0000 2016;es;1
8.13E+17;241590883;Desesperada estoy, trabajaré en cualquier cosa;Mon Dec 26 15:01:19 +0000 2016;es;0
8.13E+17;129580493;se acaba el 2016 y con él, el internet gratis de movistar 4G;Mon Dec 26 05:03:10 +0000 2016;es;0
8.13E+17;1068330698;Antes de dormir quiero decir que fue una Navidad muy pero muy linda, estoy feliz. Buenas noches;Mon Dec 26 03:10:26 +0000 2016;es;1
8.13E+17;816550068;@vivianarojasv feliz navidad Vivi, que lo hayas pasado bonito con todos tus seres queridos;Mon Dec 26 02:43:40 +0000 2016;es;1
8.13E+17;160162379;Gente que tiene las posibilidades de ayudar y no lo hacen por tacaños. Espero que algún día se les regrese;Mon Dec 26 13:52:27 +0000 2016;es;0
8.13E+17;1308433784;@carlonchodemoda buena fotito people un abrazo hacen un buen programa;Mon Dec 26 14:50:38 +0000 2016;es;1
8.13E+17;377644616;@Lourdessipion osea yo no tuve feliz navidad, porque dormido desde las 11 hasta hace un ratito;Sun Dec 25 14:31:12 +0000 2016;es;0
8.12E+17;2227191612;Como me pude negar subir a un bmw deportivo;Fri Dec 23 16:39:05 +0000 2016;es;0
8.12E+17;3127575525;Hoy pasaremos una hermosa tarde con ellos #ShowNavidad #CasaHogarMamáVictoria;Thu Dec 22 18:17:37 +0000 2016;es;1
8.12E+17;475473929;@MathiasBrivio que espanto! Algo más debe tener esa Agua estoy segura;Thu Dec 22 16:03:55 +0000 2016;es;0
8.13E+17;359678751;Amigos, acabo de comer relleno es la cosa más deliciosa del mundo mundial ????;Sat Dec 24 17:17:24 +0000 2016;es;1
8.11E+17;2793029074;@Danaloby Gente como tu mediocres y matoncitos. Que se puede esperar de los fujiratas.;Tue Dec 20 11:06:32 +0000 2016;es;0
8.11E+17;621117355;Ustedes siempre han sido lo más bonito de mi año. Anita y Amaya;Tue Dec 20 21:16:39 +0000 2016;es;1
8.11E+17;363459359;Ser el villano de la película es lo mejor;Tue Dec 20 14:22:49 +0000 2016;es;1
8.11E+17;84945151;¿Habrá algo peor que no traer los audífonos a la chamba? Estoy muriendo lentamente;Tue Dec 20 16:23:30 +0000 2016;es;0
8.11E+17;7.28E+17;Lo peor que puede existir es decepcionar a alguien que quieres;Tue Dec 20 17:24:50 +0000 2016;es;0
8.15E+17;120829043;Se acaba un buen año, y va empezar uno mejor, siempre con la.bendición de Dios;Sat Dec 31 00:36:24 +0000 2016;es;1
8.15E+17;247912779;Este día sera, muy pero muy largo ..;Sat Dec 31 13:45:46 +0000 2016;es;0
8.15E+17;211391868;Por quedarme dormida, me perdí el feeling del momento;Sat Dec 31 13:27:50 +0000 2016;es;0
8.15E+17;330480478;El último día de trabajo, al fin;Sat Dec 31 13:07:56 +0000 2016;es;1
8.15E+17;128729635;En serio que feo ir al mall este día. Mañana seguro estará peor.;Sat Dec 31 02:29:36 +0000 2016;es;0
8.15E+17;215491878;Q reviente es ese #Dmitri A mal tiempo Buena cara Lo q hace la felicidad;Sat Dec 31 09:38:03 +0000 2016;es;1
8.14E+17;194750186;Un 'te quiero preciso y sincero, qué más para decir que el año no termina mal;Thu Dec 29 14:49:07 +0000 2016;es;1
8.14E+17;367452499;@PierinaMz Los más buenazos, son los medio gruesitos y cortados de forma vertical. Según yo.;Wed Dec 28 23:05:45 +0000 2016;es;1
8.15E+17;116807752;@camilacabello97 siempre junto a ti espero verte en peru denuevo como solista;Fri Dec 30 04:39:47 +0000 2016;es;1
8.15E+17;190051406;Pero tambien ha sido el año en el cual mas he viajado y conocido personas excelentes;Fri Dec 30 01:40:09 +0000 2016;es;1
8.16E+17;280686132;@ConsejodePata lcp te da solo una galleta rellenita de 30 céntimos y un vasito de cifrut;Mon Jan 02 23:29:25 +0000 2017;es;0
8.16E+17;2518606071;@_josejones recién me levanto, es un día muy bonito sin sol;Mon Jan 02 15:17:42 +0000 2017;es;1
8.16E+17;37931982;@AlissonAyala que lindo saberte. Un abrazote! Feluz 2017;Mon Jan 02 19:30:04 +0000 2017;es;1
8.15E+17;131080956;@marialeege en inter encuentras de todas las formas, pon piscinas empotradas u enterradas y ya está;Thu Dec 29 19:56:15 +0000 2016;es;1
8.14E+17;481395812;Mi hermano está templadaso y se me hace tan lindo;Thu Dec 29 05:29:09 +0000 2016;es;1
8.14E+17;1957700466;@Debbiesape Falta que te acostumbres más seguro p, salir de día es un suicidio;Thu Dec 29 00:41:06 +0000 2016;es;0
8.15E+17;367452499;@IkebanaBlossom Yo, he probado con pisco, y buenazo tmb, ah.;Thu Dec 29 21:09:09 +0000 2016;es;1
8.15E+17;91035261;No es posible que justo hoy me sienta enferma.;Sat Dec 31 19:06:46 +0000 2016;es;0
8.15E+17;632574590;Estoy seguro de que todo va a salir bien, suerte viejita;Sun Jan 01 00:27:21 +0000 2017;es;1
8.15E+17;421615788;Me muero de sueño. Es demasiado tiempo sentada;Sat Dec 31 21:22:55 +0000 2016;es;0
8.15E+17;160162379;Hago un favor y me reclaman y quejan, clásico;Sat Dec 31 18:07:30 +0000 2016;es;0
8.15E+17;163252756;Hoy soñé que @wendyvasquezl era mi profe de actuación y fui extremadamente feliz.;Fri Dec 30 22:15:41 +0000 2016;es;1
8.15E+17;160162379;Somos los únicos webones que siguen trabajando, ya todos se fueron;Fri Dec 30 21:06:42 +0000 2016;es;0
8.15E+17;48575182;Aun en la oficina...que triste mi vida;Fri Dec 30 19:40:50 +0000 2016;es;0
8.15E+17;373421428;Como cuando te sientes fea, gorda y sin plata;Fri Dec 30 20:21:42 +0000 2016;es;0
8.15E+17;3025722299;@5nfidente No. Era sad y soy bien marica con esas cosas.;Fri Dec 30 01:18:49 +0000 2016;es;0
8.15E+17;357340230;No puedo dormir, lo malo de dormir Por la tarde;Fri Dec 30 06:19:07 +0000 2016;es;0
8.15E+17;123739691;@DaMimster es una de las cosas más lindas que te enseña la vida;Fri Dec 30 00:31:58 +0000 2016;es;1
8.15E+17;998039726;Él es un claro ejemplo de pendejo.;Fri Dec 30 00:51:59 +0000 2016;es;0
8.16E+17;2209356895;@Aldocejota Ese es el mejor chiste de año nuevo;Sun Jan 01 20:00:34 +0000 2017;es;1
8.16E+17;2817586281;@AdrianaR5_ yo también pensé lo mismo gracias a Dios siguen juntos;Sun Jan 01 10:16:48 +0000 2017;es;1
8.14E+17;770853570;El apagón de ayer mas mi estado alucinógeno = La guerra de los mundos;Tue Dec 27 11:58:31 +0000 2016;es;0
8.14E+17;76040253;Tuve un sueño muy muy lindo y hoy ando con todas las ganas;Tue Dec 27 16:54:09 +0000 2016;es;1
8.14E+17;51811442;@Monilict nada peor que tu stalker sea tu colega. Orden de restricción, nomás;Tue Dec 27 14:56:51 +0000 2016;es;0
8.18E+17;367452499;@DraMonicaAF Pero, baby. Todos merecemos una oportunimándaloalamierda.;Sat Jan 07 14:23:18 +0000 2017;es;0
8.18E+17;528054096;Me sancocho csm si las van tendrían ventana todo seria mejor;Sat Jan 07 16:16:45 +0000 2017;es;0
8.18E+17;1128868230;Ahora sí conejito, llámala y mándala a la mierda de mi parte;Sat Jan 07 17:33:23 +0000 2017;es;0
8.18E+17;3259411072;Lo bueno de la vida es que te hace coincidir con personas realmente increíbles;Sat Jan 07 20:34:04 +0000 2017;es;1
8.18E+17;6.97E+17;@Zick eres el mejor porfavor saludame en un video de plantas vs zombies heroes porfi;Sat Jan 07 22:35:42 +0000 2017;es;1
8.17E+17;7063882;Sacaron Gilda de cartelera Odio la cartelera peruana.;Thu Jan 05 13:29:13 +0000 2017;es;0
8.17E+17;92863147;Mal momento para tomar café caliente, no dejo de sudar, coño;Thu Jan 05 18:12:58 +0000 2017;es;0
8.18E+17;125469906;@discolocontilde tanto así? en claro no hay cobertura por mi casa;Sat Jan 07 19:08:17 +0000 2017;es;0
8.18E+17;105705498;Terminarán odiándome, como casi todos los padres que me conocen;Sun Jan 08 16:20:01 +0000 2017;es;0
7.70E+17;560455070;Así te paguen bien... Si es a última hora... No se podrá... Y hoy me tocó servir, no es con pago económico, pero el pago me lo da el Rey;Sat Aug 27 23:07:16 +0000 2016;es;0
7.75E+17;50862843;Buen resumen de mi vida amorosa. - Lo he amado por años. - Cásate con él, pé. - AJ, NO. No estoy para mantener a nadie. Que no joda.;Sun Sep 11 19:02:08 +0000 2016;es;0
7.65E+17;1260925016;"Y comenzó el día mas amado y esperado ja ja! ""Lunes"" a comenzar con los dos pies bien puestos en la tierra. Así que adelante!!.";Mon Aug 15 11:18:33 +0000 2016;es;0
7.85E+17;1592229630;Estoy arta de que todos digan ay si es bien difícil, ay si es bien sacrificada, ay si tienes que estudiar, ay si se van a la mierda?;Sun Oct 09 02:55:56 +0000 2016;es;0
7.82E+17;44719182;No, la verdad es que no sé qué haré por el cumpleaños de Yixing. O sea, ¿han visto todo lo que hacen las xingmis? Son muy lindas;Sat Oct 01 03:14:36 +0000 2016;es;1
7.89E+17;91648426;Vida? Dormir? Que es eso? Terminé a las 4 mis traducciones y ya tengo que ir al estudio por más Y dicen que traducción es fácil JA JA JA;Thu Oct 20 14:01:07 +0000 2016;es;0
7.91E+17;141837994;@MichelleMarti20 es un amor viste el nuevo ep ¿¿¿ solo he visto el preview del ep de mañana y matan a la amiga de haesoo a pesar;Mon Oct 24 18:24:15 +0000 2016;es;1
7.96E+17;53311422;@joseedays aww!! Gracias!!!! Muaaaaaaaaaak!!!! No me gusta el sol y estoy en plena auditoría, pero la estoy pasando genial … Muak!;Tue Nov 08 18:20:43 +0000 2016;es;1
7.98E+17;149745531;Y hoy, que salir de la cama era lo último que quería hacer, nos fuimos de paseo a La Punta valió la pena no quedarse en casa!;Mon Nov 14 02:22:11 +0000 2016;es;1
8.00E+17;91882154;Me he guardado desde el jueves para salir hoy... y mi mejor amiga me dice: me vino la regla, no la hago. La odio por perra!;Sat Nov 19 23:14:55 +0000 2016;es;0
7.99E+17;3189509931;"Mario si me dio pena con esta frase: ""Se que hoy en dia es muy dificil q una chica se acerque a mi"" jajajaja SOLTERA REMIX EN AL AIRE";Tue Nov 15 19:56:00 +0000 2016;es;0
7.99E+17;2557491590;@AnimeMariana jajaa Pos yo igual queria verte cantar!!! :'''v Hubiera estado lindo. Pero pos creo que lo de 50 cosas seria algo genial;Thu Nov 17 01:27:53 +0000 2016;es;1
7.98E+17;2205881702;"""Contigo porque me matas y ahora sin ti ya no vivo"" -->Tal cual! Te mereces todo lo que has conseguido y conseguirás @AbrahamMateoMus";Mon Nov 14 04:26:16 +0000 2016;es;0
8.05E+17;400493360;¿Quién va a querer a un tipo que llega a su casa a las 12 de la noche a su casa 5 veces por semana? ¿Y que no tiene findes ni feriados?;Sat Dec 03 04:20:20 +0000 2016;es;0
8.06E+17;54100289;A quien no le ha pasado que se pone depre porque extraña a su madre o su padre. Vivi solo 18 años a su lado siento que deseo más tiempo;Tue Dec 06 03:50:55 +0000 2016;es;0
8.03E+17;73730388;"Kekito ya sabe decir ""mono"", ""vaca"", ""oso"" y yo aún no termino de hacer el marco teórico de mi tesis. Ah, y #SeVieneElQuino";Mon Nov 28 17:33:57 +0000 2016;es;0
8.03E+17;7.20E+17;Hoy estoy muy feliz! Podre subir videos de nuevo, mi grabador ya no me da error Volvere con todo y con un super evento por los 1000;Sat Nov 26 18:54:30 +0000 2016;es;1
8.01E+17;138976970;"Ahorita estaria en Cañete, luego ica, huacho, Arequipa, cuzco, etc. Tmr es cierto cuando dicen ""si el tren pasas, tienes que cogerlo""";Wed Nov 23 03:35:05 +0000 2016;es;0
8.06E+17;871036573;l'amour no estará de mi lado y ya hace buen tiempo, pero me llena de calorcito lindo de felicidad ver a mis amigas felices, amando.;Wed Dec 07 05:21:26 +0000 2016;es;1
8.07E+17;528054096;Hace 1 año recibí la peor noticia de mi vida, que mi sobrina mi hija ya no iba a estar mas en este mundo y que pasaría a ser mi Angelita;Sat Dec 10 06:12:04 +0000 2016;es;0
8.07E+17;2618829887;"@adricordva pero y que pasa con ""todo lo puedo en cristo que me fortalece"" ""solo Dios le da batallas a los fuertes"" nada de eso? jajajaja";Fri Dec 09 10:34:46 +0000 2016;es;0
7.97E+17;401674060;Super Junior es un escape a todas las cosas malas que pasan en mi vida, es por eso que al apoyarlos no lo veo como una obligación;Thu Nov 10 21:35:52 +0000 2016;es;1
7.97E+17;93228495;Putamare!!.. El tío gritó el gol en mi oído estando en el metropolitano!!.. Y lo peor es que yo asustado grité como jerma!!.. Quemadazo!;Fri Nov 11 01:03:08 +0000 2016;es;0
8.09E+17;619396846;@guillevaldes como siempre impecable Guille;Tue Dec 13 17:42:49 +0000 2016;es;1
8.10E+17;42785312;Estoy sin palabras, mi corazón esta triste, recién hace unas horas me entere que Chalena Vásquez partió de este mundo, no me lo creo aún.;Sat Dec 17 00:12:05 +0000 2016;es;0
8.10E+17;200333457;@roxy_peru @AlejandroSanz @Ritmo_Romantica que buena noticia Roxi;Fri Dec 16 16:22:50 +0000 2016;es;1
7.98E+17;90475043;lo que mas me rompe el corazón es cuando el 76 saca su campo biótico para curar a todo el mundo y luego reaper llega cuando ya se acabó;Tue Nov 15 04:23:28 +0000 2016;es;0
8.01E+17;391126906;Yeihhh de nuevo aqui #AlianzaFrancesa;Wed Nov 23 17:36:21 +0000 2016;es;1
8.00E+17;1347791492;estar en tumblr/ we heart it, el internet en general es tan frustrante porque veo arte tan hermoso y siento q lo que yo hago es tan;Mon Nov 21 00:08:03 +0000 2016;es;0
8.00E+17;36978773;Fue un bonito fin de semana cumpleañero : amigos, familia, torta, comida rica, juegos de mesa y muchas risas. Me siento bendecido y feliz;Sun Nov 20 17:04:57 +0000 2016;es;1
8.02E+17;126501228;No me sorprende que 2ne1 se haya separado, man. Pero aún así me dio en el cora bc es un grupo legendario y empecé mi era kpop con ellas;Fri Nov 25 14:20:56 +0000 2016;es;0
8.02E+17;56401837;@jtorrespadilla fui una buena novia;Thu Nov 24 04:19:29 +0000 2016;es;1
8.11E+17;10637792;Nos falta tanto a los peruanos, se nota que nunca tuvimos una gran emergencia, que ni evacuar sabemos eso tarde o temprano pasa factura;Wed Dec 21 00:23:59 +0000 2016;es;0
8.12E+17;127715557;@danielperedo17 39 goles en 2016 y va al fútbol peruano? Será su video? No vaya hacer que sea igual que de cuto Guadalupe y Esidio jeje;Fri Dec 23 06:09:31 +0000 2016;es;0
8.12E+17;211747584;En comentarios: - Que linda. - Graciaaas. ¡¡Te extraño!! Tenemos que vernos de todas. Por FBC - ¡Hola! - *Visto a las...*;Fri Dec 23 01:13:49 +0000 2016;es;1
8.14E+17;2681446296;Todo el dia esperando llegar a casa y comer helado casero, pata encontrarme sin luz y el helado hecho agua putamadreeeeeee;Wed Dec 28 04:37:34 +0000 2016;es;0
8.13E+17;29059875;Te amo demasiado!!! Por tu sensualidad , inocencia y belleza...porque pareces tonta pero sé que no lo eres y xq eres joven @ArianaGrande;Sat Dec 24 05:33:52 +0000 2016;es;1
8.13E+17;2368462700;Un poquito de personalidad por favor jajajaja que ahora pongo algo y ya es por mi amada llena de ego;Sun Dec 25 02:48:01 +0000 2016;es;0
8.14E+17;752532420;La tierra del olvido es una bonita canción, pero cuando la pienso Iquitos sería la tierra olvidada porque seguimos tantos años hasta las;Wed Dec 28 15:26:52 +0000 2016;es;0
8.14E+17;19729967;@RicardoMoran @larepublica_pe me hace muy feliz;Wed Dec 28 18:02:09 +0000 2016;es;1
8.10E+17;56914588;"Al parecer tu casita no es tan ""ita""...iSe ve divina chinita @KarenSchwarz! Que felicidad por uds. - seguro Dormy tb está re feliz";Sat Dec 17 05:21:59 +0000 2016;es;1
8.10E+17;3301423947;@chikidelf me fascinas , me provocas , me arrechas !!!! Quiero conocerte y cogerte como nunca e cogido a nadie;Sat Dec 17 13:55:25 +0000 2016;es;1
8.13E+17;129093075;Lindo día con sol. #Chimbote #FelizLunes;Mon Dec 26 16:18:40 +0000 2016;es;1
8.13E+17;3362845965;Mar Negro q se haya caído un avión lleno de músicos, médicos q enviaron para alegrar a la gente en Siria me deja +segura q no existe dios;Mon Dec 26 02:43:30 +0000 2016;es;0
8.13E+17;367452499;Sin duda, esta fue una noche buena, maravillosa. Compañía, comida y bebida, perfectas. Amo a mi familia.;Sun Dec 25 15:57:32 +0000 2016;es;1
8.13E+17;8.02E+17;Por que existe gente bruta !!! Que cuando ven con zapatillas nuevas te las pisan !! Que les pasa? Son dementes ? Peor cuando son blancas;Sat Dec 24 16:19:00 +0000 2016;es;0
8.11E+17;88703614;No hay mayores problemas dice vocero Lewin Mejía sobre amago de incendio... es un centro comercial no una bodega @hudwalker @canalN_;Tue Dec 20 22:39:36 +0000 2016;es;0
8.11E+17;139160979;Llamar a tu casa apurada , y que se despidan de tí , diciendo .. te quiero mucho , gordita ... Eso soluciona todo! Todo;Tue Dec 20 19:04:58 +0000 2016;es;1
8.11E+17;64450092;@PJimr yo ya pasé todos los gratuitos también. es una maravilla. no he pagado nada. la desconexión forzosa de fin de año creo lo evitará;Tue Dec 20 20:09:44 +0000 2016;es;1
8.11E+17;123634433;#HolaATodos @rafaelcardozotv Necio!!!!!! Abre tu cerebro porfavor!!! No es la palabra, es el contexto;Tue Dec 20 14:44:23 +0000 2016;es;0
8.15E+17;195948547;@rusosnith que ricoooo, me abriste el apetito!! Solo una cosa. Las aceitunas tienen que ser las negras;Fri Dec 30 18:17:10 +0000 2016;es;1
8.15E+17;455289348;Bueno,gracias a algunos(casi gratis) por confiar su salud en mi(un año más) no se enfermen mucho este año pues, jaja mentira, saludos;Sat Dec 31 16:27:52 +0000 2016;es;1
8.15E+17;386092161;Lo bueno que ahora a mi lado tengo a personas que quiero y sobretodo que me quieren .. la mejor decisión que pude tomar .;Fri Dec 30 01:42:33 +0000 2016;es;1
8.16E+17;19729967;@umbral2005 si pero la verdad que función de chistes del que chancó a mi familiar no creo que haga mucha gracia.;Mon Jan 02 22:52:29 +0000 2017;es;0
8.16E+17;126668800;@andrewmartin711 sin duda es lo mejor;Mon Jan 02 17:45:13 +0000 2017;es;1
8.16E+17;19729967;Al César: @peru21 fue el primero en nuestro país que sacó a la chica en bikini de sus páginas. Ahora sacó el horóscopo. Felicitaciones.;Mon Jan 02 22:58:02 +0000 2017;es;1
8.16E+17;8.11E+17;#2AñosDeLegiónHolk Llevo como unos 8 meses Talvez menos o mas no sé Me enseñaron y demostraron que LH es algo magico;Tue Jan 03 01:44:52 +0000 2017;es;1
8.16E+17;8.11E+17;"#2AñosDeLegiónHolk No importa que seas ""niu"" o ""old"" Si amas a LH , eres bienvenido a mi casa";Tue Jan 03 01:48:45 +0000 2017;es;1
8.16E+17;211391868;Me preguntó mi nombre!!! Mi último día e interactúo con Samuel! Vaya suerte la mía;Mon Jan 02 19:26:34 +0000 2017;es;0
8.14E+17;2841584225;"@mariellymc noooooooooo y me cuelgo de la imagen para decir lo mismo "" que tan miserable debo ser? """;Thu Dec 29 01:35:43 +0000 2016;es;0
8.14E+17;44765267;@emejota_qt un amigo trabajo ahí, se encariño mucho con algunos jóvenes. De hecho te llevas una gran eeriencia;Thu Dec 29 03:35:59 +0000 2016;es;1
8.14E+17;48575182;@JessicaSolano veras que no es nada grave, mejor ahora que le hagan todo... yo también por San Miguel sola;Thu Dec 29 03:38:35 +0000 2016;es;1
8.15E+17;196781337;Maldito maduro mil veces, por su culpa tuve que salir del país y alejarme de ella;Thu Dec 29 22:41:13 +0000 2016;es;0
8.14E+17;97778116;@mariann505 jajajaja dale, hacete la boluda vos jajaja igual a vos nunca se te puede tomar en serio te mando un abrazo desde Perú!;Thu Dec 29 14:00:22 +0000 2016;es;0
8.15E+17;2962457649;@ivyjara Te extraño un monton amor;Sun Jan 01 00:46:46 +0000 2017;es;0
8.15E+17;357340230;Lo bueno de mi plan es que tienen Internet ilimitado en 3G y 4G, es ilimitado desde que lo contrate hace 5 años;Sun Jan 01 01:10:46 +0000 2017;es;1
8.15E+17;998039726;Me daré el abrazo de fin de año sola o khé? por qué se demoran tanto;Sun Jan 01 04:14:41 +0000 2017;es;0
8.15E+17;481395812;@habitssofmyhrt pero es muy trillado;Fri Dec 30 23:50:19 +0000 2016;es;0
8.15E+17;568633693;Amo los vestidos largos y los enterizos;Fri Dec 30 21:23:31 +0000 2016;es;1
8.16E+17;294287341;Recibir el año nuevo sin luz, que sean las 10 y sigamos sin luz #micelmuere #notengobateria;Sun Jan 01 15:01:11 +0000 2017;es;0
